timestamp,open,high,low,close,volume,rsi
01-01-2024 00:00,1220.4,1253.1,1215.0,1247.3,39009,
02-01-2024 00:00,1248.55,1248.55,1222.8,1227.5,52583,
03-01-2024 00:00,1216.1,1222.65,1190.25,1194.4,34692,
04-01-2024 00:00,1199.9,1204.6,1182.0,1198.0,82704,
05-01-2024 00:00,1203.6,1220.85,1195.25,1199.15,203431,
08-01-2024 00:00,1199.15,1203.85,1171.6,1177.55,63121,
09-01-2024 00:00,1190.25,1201.05,1182.8,1184.95,26276,
10-01-2024 00:00,1189.2,1196.0,1180.45,1191.4,20502,
11-01-2024 00:00,1195.1,1211.85,1192.25,1198.6,254377,
12-01-2024 00:00,1215.95,1260.95,1215.95,1256.6,227072,
15-01-2024 00:00,1282.3,1348.85,1282.3,1286.6,171611,
16-01-2024 00:00,1282.55,1282.55,1259.0,1268.4,88106,
17-01-2024 00:00,1262.85,1282.55,1254.1,1275.4,56344,
18-01-2024 00:00,1274.15,1317.15,1255.85,1303.45,132583,
19-01-2024 00:00,1322.85,1344.7,1314.15,1337.3,285914,66.33986928104576
20-01-2024 00:00,1351.3,1352.5,1323.6,1333.1,36831,70.32332563510393
23-01-2024 00:00,1346.4,1363.1,1305.8,1313.6,63203,74.20796100731111
24-01-2024 00:00,1318.1,1357.2,1315.7,1355.0,55136,77.64084507042253
25-01-2024 00:00,1297.95,1305.5,1261.45,1270.4,320876,59.69519662539121
29-01-2024 00:00,1293.2,1293.2,1260.2,1263.55,53520,62.19166430394103
30-01-2024 00:00,1271.15,1288.8,1263.9,1266.55,69585,61.714039621016354
31-01-2024 00:00,1268.8,1284.4,1261.45,1282.05,22317,62.68364348677766
01-02-2024 00:00,1281.0,1285.05,1259.2,1260.95,29335,58.39730639730642
02-02-2024 00:00,1265.0,1302.1,1265.0,1287.15,132015,54.4999263514509
05-02-2024 00:00,1292.55,1301.15,1276.7,1280.5,59343,49.03511546978806
06-02-2024 00:00,1275.55,1310.05,1275.55,1298.65,46129,54.78563518430627
07-02-2024 00:00,1298.65,1305.4,1263.25,1268.05,30618,48.918003827469434
08-02-2024 00:00,1278.65,1278.65,1251.05,1258.75,62110,43.03521346213773
09-02-2024 00:00,1264.05,1270.75,1255.3,1260.75,181312,36.75834630686735
12-02-2024 00:00,1263.15,1279.15,1260.1,1266.95,64688,38.635973200481054
13-02-2024 00:00,1267.6,1283.55,1249.2,1277.95,14519,43.691382056273255
14-02-2024 00:00,1260.3,1261.75,1231.95,1242.0,91602,29.61024900757853
15-02-2024 00:00,1255.65,1256.75,1240.4,1249.55,17885,44.78880279930015
16-02-2024 00:00,1252.5,1258.35,1247.25,1252.4,143934,47.15633766896204
19-02-2024 00:00,1252.15,1266.75,1237.0,1258.2,84593,47.90042745788285
20-02-2024 00:00,1266.7,1271.75,1251.45,1268.55,26967,46.51522973670625
21-02-2024 00:00,1268.55,1271.55,1241.4,1246.5,21194,46.2882096069869
22-02-2024 00:00,1258.35,1278.65,1249.2,1276.0,78207,47.183632230361184
23-02-2024 00:00,1284.65,1290.8,1266.55,1270.6,145372,47.4834773767158
26-02-2024 00:00,1264.45,1270.6,1244.3,1247.05,24846,37.234042553191465
27-02-2024 00:00,1247.35,1253.85,1233.3,1244.95,49947,43.34677419354841
28-02-2024 00:00,1245.25,1254.95,1224.65,1233.5,21329,42.81650071123755
29-02-2024 00:00,1227.65,1234.45,1214.55,1225.85,22613,40.380374862183
01-03-2024 00:00,1244.25,1244.25,1217.8,1221.35,133092,37.31218697829713
02-03-2024 00:00,1224.7,1268.85,1219.75,1221.75,2566,33.38261383796571
04-03-2024 00:00,1222.2,1234.95,1220.2,1229.65,81005,45.62211981566824
05-03-2024 00:00,1220.85,1228.55,1209.6,1222.5,53789,40.38393174546751
06-03-2024 00:00,1215.35,1223.9,1200.2,1221.1,60012,38.75718390804593
07-03-2024 00:00,1227.55,1242.95,1217.25,1238.3,122933,43.39309428950862
11-03-2024 00:00,1237.55,1245.2,1225.1,1239.05,76360,39.53900709219861
12-03-2024 00:00,1241.45,1256.8,1227.65,1241.35,147598,47.87628865979379
13-03-2024 00:00,1231.5,1248.1,1216.65,1226.4,156523,26.7572633552016
14-03-2024 00:00,1214.85,1246.25,1208.6,1243.2,16543,38.39966130397975
15-03-2024 00:00,1241.0,1241.0,1217.8,1231.35,105305,42.62218045112782
18-03-2024 00:00,1231.35,1236.2,1217.35,1221.75,12738,39.81562774363477
19-03-2024 00:00,1221.75,1221.75,1198.45,1202.4,98776,37.23316912972091
20-03-2024 00:00,1200.15,1220.2,1197.1,1213.3,58609,44.98200719712117
21-03-2024 00:00,1218.45,1236.45,1218.45,1231.75,62585,53.74100719424464
22-03-2024 00:00,1209.9,1229.1,1186.8,1215.0,142341,47.82748632121017
26-03-2024 00:00,1214.5,1221.15,1200.55,1203.8,70980,41.853135833595914
27-03-2024 00:00,1209.85,1213.3,1197.15,1203.65,46818,43.785031322123324
28-03-2024 00:00,1204.2,1214.75,1192.7,1200.5,80103,43.28552803129076
01-04-2024 00:00,1200.5,1210.4,1192.25,1195.0,72732,34.72124206069158
02-04-2024 00:00,1195.2,1196.1,1185.55,1187.0,88037,32.52769385699895
03-04-2024 00:00,1193.0,1212.05,1190.45,1206.0,76214,39.32991246604287
04-04-2024 00:00,1212.8,1238.35,1197.15,1228.2,83060,50.52053209947945
05-04-2024 00:00,1227.35,1227.35,1209.9,1213.1,92106,41.20911214953267
08-04-2024 00:00,1224.6,1224.6,1206.5,1215.3,36809,45.03249767873724
09-04-2024 00:00,1213.45,1230.35,1192.95,1201.05,71780,43.7725631768953
10-04-2024 00:00,1203.65,1222.8,1202.8,1216.25,28007,54.27337241592098
12-04-2024 00:00,1217.35,1218.75,1188.3,1192.5,145890,44.05374499714125
15-04-2024 00:00,1170.65,1190.2,1161.65,1169.85,71520,32.71915131211615
16-04-2024 00:00,1156.9,1164.25,1141.95,1147.05,113502,31.650013502565514
18-04-2024 00:00,1153.95,1158.4,1127.45,1131.2,88264,30.874604847207635
19-04-2024 00:00,1116.55,1155.85,1115.35,1144.85,181948,35.53861288735855
22-04-2024 00:00,1145.3,1167.65,1145.3,1158.5,48774,40.17773620205801
23-04-2024 00:00,1170.4,1170.4,1150.45,1151.1,22954,39.823829392675
24-04-2024 00:00,1155.85,1156.95,1132.6,1137.35,18052,38.78979453601264
25-04-2024 00:00,1132.55,1144.85,1124.05,1141.25,63620,34.310637266779764
26-04-2024 00:00,1195.45,1293.35,1192.6,1227.05,853183,49.78699759214668
29-04-2024 00:00,1238.8,1260.5,1234.0,1238.2,153254,54.71804511278198
30-04-2024 00:00,1237.4,1240.4,1209.45,1211.8,103684,49.39696760854583
02-05-2024 00:00,1214.4,1223.65,1204.0,1216.7,32395,52.786184796154544
03-05-2024 00:00,1217.85,1222.6,1193.4,1199.75,140141,47.08067940552017
06-05-2024 00:00,1205.0,1215.25,1195.8,1212.15,34962,53.62211981566821
07-05-2024 00:00,1216.45,1243.8,1206.8,1241.55,111056,62.89568345323741
08-05-2024 00:00,1244.3,1249.15,1230.55,1236.05,44608,67.0694284618335
09-05-2024 00:00,1236.05,1236.05,1211.65,1217.25,58364,66.31898350085338
10-05-2024 00:00,1217.25,1222.6,1198.45,1214.9,89760,63.87953239548248
13-05-2024 00:00,1214.8,1215.0,1199.65,1212.05,41404,61.08466156075344
14-05-2024 00:00,1212.05,1233.5,1204.8,1225.1,32929,64.96763754045305
15-05-2024 00:00,1225.9,1232.1,1215.4,1224.25,86039,68.54460093896714
16-05-2024 00:00,1224.7,1260.95,1224.7,1257.6,186390,72.05687203791467
17-05-2024 00:00,1257.0,1268.75,1247.35,1253.9,178329,57.39058629232044
18-05-2024 00:00,1241.4,1276.65,1241.4,1254.6,3489,54.7897196261682
21-05-2024 00:00,1266.8,1275.7,1253.35,1272.35,42050,68.62503844970783
22-05-2024 00:00,1276.9,1283.55,1260.05,1278.6,26305,68.88346552776086
23-05-2024 00:00,1279.9,1292.75,1274.7,1286.2,37549,77.96829505014568
24-05-2024 00:00,1278.75,1293.4,1266.35,1270.7,127812,68.56961623850307
27-05-2024 00:00,1270.7,1290.65,1266.5,1278.3,63013,63.5259477364741
28-05-2024 00:00,1277.1,1278.65,1260.1,1265.65,128384,60.34965034965045
29-05-2024 00:00,1260.15,1261.1,1233.7,1235.25,37815,55.82147477360933
