timestamp,open,high,low,close,volume,rsi
01-01-2024 00:00,2141.15,2166.9,2105.6,2117.85,36756,
02-01-2024 00:00,2140.3,2140.3,2079.75,2092.55,24917,
03-01-2024 00:00,2093.55,2093.55,2058.2,2062.45,36208,
04-01-2024 00:00,2083.8,2086.75,2051.2,2060.35,8055,
05-01-2024 00:00,2090.6,2090.6,2045.1,2070.8,25576,
08-01-2024 00:00,2091.1,2091.1,2050.25,2059.55,11441,
09-01-2024 00:00,2078.55,2084.25,2050.9,2057.3,14614,
10-01-2024 00:00,2062.9,2072.7,2044.35,2067.55,10349,
11-01-2024 00:00,2084.75,2096.45,2052.0,2082.85,12170,
12-01-2024 00:00,2085.0,2120.1,2077.45,2111.7,7856,
15-01-2024 00:00,2111.7,2120.8,2093.05,2099.55,10650,
16-01-2024 00:00,2093.7,2119.3,2090.75,2113.85,6870,
17-01-2024 00:00,2060.15,2115.3,2056.55,2068.5,9765,
18-01-2024 00:00,2070.75,2070.75,2035.4,2055.55,11282,
19-01-2024 00:00,2052.25,2090.0,2050.85,2080.7,59889,42.44150559511693
20-01-2024 00:00,2090.0,2096.85,2070.5,2082.0,1713,47.6211950394588
23-01-2024 00:00,2071.05,2086.5,2033.0,2048.15,16824,46.82926829268297
24-01-2024 00:00,2048.2,2081.5,2015.15,2073.05,11793,52.557390253725394
25-01-2024 00:00,2082.35,2086.95,2053.35,2074.55,342470,50.78337163150199
29-01-2024 00:00,2086.8,2125.0,2080.5,2103.05,32593,58.47622759158228
30-01-2024 00:00,2124.95,2138.95,2108.1,2127.7,199895,62.61648745519715
31-01-2024 00:00,2129.85,2182.0,2115.8,2174.9,25270,66.98844753916767
01-02-2024 00:00,2175.0,2175.0,2112.5,2124.15,8534,55.876494023904435
02-02-2024 00:00,2110.05,2169.75,2110.05,2139.0,5646,54.04564315352702
05-02-2024 00:00,2137.85,2146.4,2081.85,2087.8,5607,48.439367777925355
06-02-2024 00:00,2125.9,2125.9,2060.1,2065.95,85590,43.763020833333314
07-02-2024 00:00,2080.0,2118.8,2071.0,2107.85,89167,55.170148469320715
08-02-2024 00:00,2120.05,2121.1,2049.0,2058.65,22128,50.371880998080606
09-02-2024 00:00,2054.4,2180.0,2048.5,2168.95,129638,58.79071620679351
12-02-2024 00:00,2178.15,2198.0,2136.5,2144.35,65653,55.935268919562105
13-02-2024 00:00,2156.7,2170.1,2053.35,2066.05,25973,51.57100228190277
14-02-2024 00:00,2065.9,2082.15,2028.8,2078.3,10474,50.471232384884665
15-02-2024 00:00,2083.15,2103.25,2073.95,2082.85,24193,50.74093911801461
16-02-2024 00:00,2088.85,2119.15,2088.1,2104.4,31378,50.122028382897945
19-02-2024 00:00,2110.05,2189.9,2104.1,2169.1,29997,53.489548213081605
20-02-2024 00:00,2162.3,2221.3,2162.0,2192.5,47254,51.54548647699332
21-02-2024 00:00,2210.2,2221.0,2180.45,2192.4,26737,56.57831325301206
22-02-2024 00:00,2230.6,2244.95,2115.9,2201.1,79404,56.05735466250487
23-02-2024 00:00,2243.25,2243.25,2183.5,2194.3,32232,61.373344724476745
26-02-2024 00:00,2223.55,2223.55,2176.0,2187.45,15880,63.40467784642545
27-02-2024 00:00,2185.1,2213.95,2185.1,2203.95,24947,61.23188405797103
28-02-2024 00:00,2201.95,2218.55,2175.1,2182.85,12775,65.53665248936704
29-02-2024 00:00,2186.0,2203.3,2158.95,2191.1,14365,53.72081303544434
01-03-2024 00:00,2215.0,2258.6,2205.0,2254.85,22382,66.40439429928745
02-03-2024 00:00,2255.05,2267.05,2232.0,2245.9,2518,83.62310712282675
04-03-2024 00:00,2245.75,2254.4,2226.9,2233.7,13847,79.05759162303661
05-03-2024 00:00,2244.25,2251.25,2221.1,2231.4,9706,78.01244578540457
06-03-2024 00:00,2232.45,2248.15,2196.95,2236.4,13767,76.54867256637174
07-03-2024 00:00,2249.95,2249.95,2208.3,2227.75,8190,65.2298104388471
11-03-2024 00:00,2227.75,2269.9,2226.75,2237.5,8912,62.57685858021243
12-03-2024 00:00,2232.6,2245.35,2175.0,2184.2,13492,48.233520034467844
13-03-2024 00:00,2187.4,2203.0,2138.1,2149.4,21419,39.98838109992257
14-03-2024 00:00,2106.45,2205.3,2106.45,2196.95,112433,50.443217929419575
15-03-2024 00:00,2185.0,2207.65,2166.35,2198.25,170959,51.84049079754605
18-03-2024 00:00,2171.65,2213.05,2170.0,2203.1,13878,49.84915705412601
19-03-2024 00:00,2192.9,2206.55,2163.65,2176.1,14047,48.826699113505995
