timestamp,open,high,low,close,volume,rsi
01-01-2024 00:00,3089.6,3089.6,2996.4,3000.2,15724,
02-01-2024 00:00,3039.85,3039.85,2942.15,2995.9,9414,
03-01-2024 00:00,3035.05,3108.4,2990.35,3060.2,33933,
04-01-2024 00:00,3077.15,3108.45,3060.85,3068.1,14748,
05-01-2024 00:00,3099.85,3099.85,3045.0,3066.4,10637,
08-01-2024 00:00,3098.85,3098.85,3036.75,3044.0,10853,
09-01-2024 00:00,3079.85,3142.75,3059.05,3115.6,12963,
10-01-2024 00:00,3129.65,3189.5,3116.0,3172.7,24824,
11-01-2024 00:00,3199.85,3212.95,3168.55,3174.5,7657,
12-01-2024 00:00,3200.0,3240.85,3163.5,3212.75,8136,
15-01-2024 00:00,3248.35,3248.35,3180.0,3193.65,16434,
16-01-2024 00:00,3200.3,3224.85,3145.0,3164.7,27209,
17-01-2024 00:00,3159.9,3181.2,3120.0,3146.0,13158,
18-01-2024 00:00,3146.0,3184.95,3089.75,3149.05,94684,
19-01-2024 00:00,3189.9,3217.35,3146.55,3205.85,8959,75.96918802879156
20-01-2024 00:00,3239.85,3250.0,3186.75,3192.5,4316,74.27160493827162
23-01-2024 00:00,3220.95,3223.0,3150.55,3159.95,9915,63.362357669122574
24-01-2024 00:00,3150.15,3240.0,3131.55,3222.5,7258,68.04159850432345
25-01-2024 00:00,3267.0,3267.0,3180.55,3225.15,141432,68.50880261163576
29-01-2024 00:00,3237.1,3293.6,3227.45,3245.1,6868,73.58114446529079
30-01-2024 00:00,3246.65,3272.05,3030.0,3051.3,25629,44.1396281443675
31-01-2024 00:00,3074.85,3104.3,2993.05,3084.1,17570,41.550638947167656
01-02-2024 00:00,3086.95,3131.0,3063.0,3101.2,15482,43.2079318013343
02-02-2024 00:00,3144.05,3210.0,3113.1,3126.45,21654,41.80592480060765
05-02-2024 00:00,3160.1,3183.95,3001.5,3025.95,31022,36.20888157894734
06-02-2024 00:00,3026.0,3115.4,3019.3,3034.5,154900,38.9210347174949
07-02-2024 00:00,3109.85,3635.0,2956.85,3609.25,288133,70.25313688628515
08-02-2024 00:00,3725.05,3935.85,3621.25,3842.7,552538,75.24107565226885
09-02-2024 00:00,3804.6,3858.2,3666.95,3758.2,64602,69.70215801676477
12-02-2024 00:00,3779.25,3835.4,3700.1,3804.85,23115,71.33549353681056
