timestamp,open,high,low,close,volume,rsi
01-01-2024 00:00,994.65,1005.1,991.6,1001.25,1047767,
02-01-2024 00:00,998.0,998.0,980.55,982.1,617553,
03-01-2024 00:00,983.75,987.9,975.35,984.25,1613020,
04-01-2024 00:00,984.5,989.0,981.9,986.45,606638,
05-01-2024 00:00,988.3,998.45,984.1,994.1,864740,
08-01-2024 00:00,992.45,997.95,980.15,982.0,915475,
09-01-2024 00:00,987.0,994.95,975.6,979.3,554087,
10-01-2024 00:00,975.3,994.65,975.3,993.05,209755,
11-01-2024 00:00,996.0,998.0,987.0,990.95,163293,
12-01-2024 00:00,994.0,1008.95,992.0,1003.85,667913,
15-01-2024 00:00,1003.65,1011.65,999.3,1009.6,1045944,
16-01-2024 00:00,1004.85,1016.0,1004.85,1009.15,81421,
17-01-2024 00:00,985.3,1008.0,977.1,980.35,1423656,
18-01-2024 00:00,976.05,994.35,970.05,986.6,373612,
19-01-2024 00:00,992.5,1010.75,988.0,999.1,1143831,49.16309848189958
20-01-2024 00:00,1007.0,1014.95,995.15,1008.3,1062409,61.05485232067509
23-01-2024 00:00,1067.4,1067.4,1021.2,1029.45,800822,66.43636363636365
24-01-2024 00:00,1030.0,1035.8,996.65,999.2,1826448,53.850800362428274
25-01-2024 00:00,999.5,1014.95,988.15,1009.9,1362343,54.6856465005931
29-01-2024 00:00,1020.0,1032.1,1010.1,1017.35,534495,60.780725831046055
30-01-2024 00:00,1016.95,1023.7,1008.0,1016.3,379549,61.39864448552064
31-01-2024 00:00,1016.9,1038.95,1003.3,1027.9,242643,60.88042460193572
01-02-2024 00:00,1030.3,1033.0,1017.45,1025.6,337236,60.804490177736135
02-02-2024 00:00,1032.15,1050.0,1022.0,1024.75,1208255,57.04652730950773
05-02-2024 00:00,1021.65,1026.65,1012.3,1023.8,902421,54.9477351916376
06-02-2024 00:00,1023.85,1034.75,1016.8,1026.15,389081,55.84594222833565
07-02-2024 00:00,1030.8,1031.75,1013.2,1023.75,347143,68.23529411764696
08-02-2024 00:00,1023.05,1028.3,985.45,989.6,396789,51.02110279101429
09-02-2024 00:00,989.95,1013.9,985.85,1010.75,1038825,53.74477659916424
12-02-2024 00:00,1011.7,1011.7,985.15,995.65,551341,46.08237844533914
13-02-2024 00:00,1004.75,1027.05,1001.0,1020.1,182021,47.16236722306526
14-02-2024 00:00,1010.3,1035.4,1007.8,1021.75,322752,58.2813073815644
15-02-2024 00:00,1023.0,1024.65,1006.75,1017.15,224823,52.78738946559015
16-02-2024 00:00,1023.8,1026.2,1017.05,1022.8,709958,52.12475633528261
19-02-2024 00:00,1023.0,1045.95,1023.0,1043.55,210734,59.20919229469412
20-02-2024 00:00,1044.5,1052.25,1033.2,1048.8,145260,57.37994350282479
21-02-2024 00:00,1056.45,1063.85,1045.0,1050.05,338041,58.69797225186767
22-02-2024 00:00,1055.0,1065.75,1041.0,1063.65,92684,62.68754076973255
23-02-2024 00:00,1069.0,1069.75,1057.85,1061.2,665149,62.08010335917312
26-02-2024 00:00,1055.0,1062.1,1051.2,1054.25,249313,58.81430363864487
27-02-2024 00:00,1053.75,1066.0,1046.45,1060.35,178844,61.22011036174123
28-02-2024 00:00,1059.85,1064.1,1042.25,1046.15,119389,69.75200838281526
29-02-2024 00:00,1041.35,1060.5,1038.8,1053.45,195223,66.51198762567675
01-03-2024 00:00,1055.0,1089.5,1055.0,1086.9,732839,80.90077886894687
02-03-2024 00:00,1085.75,1089.3,1076.9,1083.45,47544,75.00986971969996
04-03-2024 00:00,1080.35,1095.35,1080.35,1091.8,575225,76.26546681664792
05-03-2024 00:00,1085.2,1099.35,1077.0,1088.1,8110081,76.78369195922988
06-03-2024 00:00,1080.35,1113.35,1080.35,1096.8,996816,77.30627306273063
07-03-2024 00:00,1096.65,1096.65,1082.95,1087.85,405494,67.90622473726756
11-03-2024 00:00,1089.35,1089.35,1076.5,1077.95,121974,61.355668095052636
12-03-2024 00:00,1077.0,1094.35,1056.0,1076.95,122966,60.499609679937585
13-03-2024 00:00,1075.45,1089.5,1073.15,1083.35,358719,58.147229114971
14-03-2024 00:00,1072.05,1097.2,1072.05,1083.5,254991,59.40134907251265
15-03-2024 00:00,1074.85,1085.55,1070.05,1078.6,919925,60.446160446160434
18-03-2024 00:00,1074.35,1084.45,1060.2,1081.2,439103,59.22158337019024
19-03-2024 00:00,1079.95,1088.6,1076.65,1084.05,293513,68.63323500491634
20-03-2024 00:00,1079.0,1089.6,1067.7,1084.85,231942,66.49159663865538
21-03-2024 00:00,1090.15,1097.4,1079.15,1082.2,246551,46.35093167701859
22-03-2024 00:00,1077.35,1093.5,1077.35,1090.1,1016026,54.82933914306455
26-03-2024 00:00,1084.1,1088.4,1076.85,1084.05,420737,44.17731029301275
27-03-2024 00:00,1088.95,1092.0,1079.3,1084.0,619420,46.74085850556444
28-03-2024 00:00,1084.0,1105.1,1084.0,1095.85,1356859,49.28084784254349
01-04-2024 00:00,1097.0,1102.55,1094.85,1099.25,317812,59.42148760330593
02-04-2024 00:00,1095.0,1095.0,1079.5,1081.3,129602,52.44347191830774
03-04-2024 00:00,1076.85,1083.1,1073.5,1077.1,152571,50.10452961672464
04-04-2024 00:00,1085.55,1085.55,1063.25,1076.85,303370,45.04573170731707
05-04-2024 00:00,1072.0,1086.4,1068.2,1082.35,317606,49.18957011980261
08-04-2024 00:00,1081.95,1091.25,1078.35,1086.85,288924,55.84691708008507
09-04-2024 00:00,1093.75,1115.05,1089.0,1107.2,166070,64.72253680634206
10-04-2024 00:00,1108.8,1116.45,1105.1,1109.45,171281,64.48118586088947
12-04-2024 00:00,1102.75,1111.75,1096.0,1104.15,775544,60.46637744034719
15-04-2024 00:00,1096.05,1105.95,1076.65,1078.8,715402,48.520452567449915
16-04-2024 00:00,1070.0,1073.9,1062.8,1067.55,455153,40.465116279069804
18-04-2024 00:00,1073.2,1077.55,1050.6,1055.45,406951,38.495575221238994
19-04-2024 00:00,1053.4,1071.0,1048.35,1066.4,890899,43.49112426035507
22-04-2024 00:00,1078.5,1088.75,1071.15,1087.05,764571,46.944444444444464
23-04-2024 00:00,1098.45,1098.45,1082.8,1090.25,444368,46.870653685674554
24-04-2024 00:00,1091.6,1098.2,1088.8,1096.85,149467,55.87013967534917
25-04-2024 00:00,1091.0,1125.0,1090.9,1113.05,524267,62.44375216337834
26-04-2024 00:00,1112.15,1116.45,1102.65,1107.15,508151,60.09327115256502
29-04-2024 00:00,1109.35,1163.25,1109.0,1158.8,805146,69.47770700636946
30-04-2024 00:00,1160.0,1169.3,1147.0,1152.05,243690,66.42317380352648
02-05-2024 00:00,1144.0,1155.5,1133.4,1139.9,243935,58.591697320021055
03-05-2024 00:00,1144.85,1157.55,1135.5,1142.0,464950,58.559032342887214
06-05-2024 00:00,1142.15,1158.75,1140.0,1148.8,811624,61.648839029480826
07-05-2024 00:00,1146.8,1152.9,1126.65,1131.75,210496,64.43959640032732
08-05-2024 00:00,1125.4,1132.15,1116.4,1123.0,74265,65.3303842963783
09-05-2024 00:00,1120.0,1128.75,1110.2,1115.55,115899,67.05448354143023
10-05-2024 00:00,1117.4,1128.85,1112.45,1116.7,532975,65.11418269230774
13-05-2024 00:00,1111.4,1130.5,1107.0,1127.55,757959,62.93103448275867
14-05-2024 00:00,1124.1,1127.85,1118.75,1120.8,212388,59.53793318763661
15-05-2024 00:00,1120.65,1127.4,1113.8,1124.6,292828,58.81792183031461
16-05-2024 00:00,1132.1,1136.5,1112.8,1131.2,194807,56.142131979695485
17-05-2024 00:00,1131.65,1141.9,1121.0,1130.45,570751,58.169705469845724
18-05-2024 00:00,1130.0,1132.4,1125.4,1130.15,10616,34.30136986301373
21-05-2024 00:00,1120.25,1133.2,1119.0,1120.65,120175,33.29787234042557
22-05-2024 00:00,1122.15,1124.8,1098.45,1112.65,141738,34.83583750695601
23-05-2024 00:00,1115.0,1137.0,1111.15,1134.8,290215,46.72429481346676
24-05-2024 00:00,1130.0,1134.8,1124.1,1131.25,470470,41.772151898734194
27-05-2024 00:00,1131.2,1147.9,1122.0,1130.1,946703,49.09090909090904
28-05-2024 00:00,1131.75,1134.95,1125.0,1126.9,122710,52.28873239436626
29-05-2024 00:00,1111.05,1123.35,1098.7,1102.25,188192,43.505859375000014
30-05-2024 00:00,1100.75,1120.6,1097.65,1114.85,244136,49.18752744839695
31-05-2024 00:00,1119.25,1130.4,1111.5,1119.65,1375459,46.335807050092825
03-06-2024 00:00,1161.25,1171.55,1136.0,1160.3,2601836,63.93789696541992
04-06-2024 00:00,1157.95,1158.55,1054.1,1073.2,1137296,38.5777777777778
05-06-2024 00:00,1089.65,1123.2,1051.5,1108.7,434580,45.56912170145726
06-06-2024 00:00,1116.75,1117.9,1097.0,1110.7,276852,46.129727611209084
07-06-2024 00:00,1102.15,1128.6,1102.15,1121.9,1207603,48.449539560233035
10-06-2024 00:00,1119.95,1133.0,1115.75,1124.05,1105646,50.657131812910684
11-06-2024 00:00,1121.95,1129.0,1111.05,1118.55,322979,51.151444184231046
12-06-2024 00:00,1117.7,1133.35,1111.95,1119.65,265329,46.77865192430367
13-06-2024 00:00,1123.0,1123.0,1105.1,1107.35,276417,45.10045100451003
14-06-2024 00:00,1112.35,1112.9,1099.55,1105.85,1056044,45.03582395087001
18-06-2024 00:00,1112.25,1129.95,1101.0,1123.05,437774,49.254598257502394
19-06-2024 00:00,1129.95,1165.3,1126.1,1144.75,805091,58.323540932236575
20-06-2024 00:00,1150.05,1159.75,1135.45,1156.8,340413,58.233562315996075
21-06-2024 00:00,1157.25,1169.3,1150.2,1158.05,1542055,57.643312101910794
24-06-2024 00:00,1154.1,1175.7,1154.05,1170.0,2143648,52.17977528089888
25-06-2024 00:00,1164.4,1207.0,1164.4,1199.05,969509,88.26391000304034
26-06-2024 00:00,1202.65,1222.5,1193.9,1218.25,508522,86.97266284171438
27-06-2024 00:00,1222.3,1234.9,1211.0,1219.35,374624,86.89303904923588
28-06-2024 00:00,1225.0,1227.0,1196.2,1199.8,691788,75.03213367609249
01-07-2024 00:00,1198.3,1215.6,1191.8,1212.15,1525824,76.56815440289503
02-07-2024 00:00,1218.0,1218.0,1185.55,1190.4,209841,69.7335896731667
03-07-2024 00:00,1195.55,1215.5,1181.0,1201.25,167040,71.27215849843583
04-07-2024 00:00,1230.0,1234.3,1214.9,1233.1,200265,79.7492311331914
05-07-2024 00:00,1227.0,1242.3,1221.0,1233.45,814528,80.35204567078975
08-07-2024 00:00,1228.1,1239.3,1216.8,1234.55,1025159,78.72230808861413
09-07-2024 00:00,1236.35,1250.0,1229.65,1248.2,67204,77.80166621875841
10-07-2024 00:00,1251.0,1251.05,1236.5,1243.5,163692,74.25853385562395
11-07-2024 00:00,1245.05,1257.65,1225.05,1239.9,212055,72.60425296879319
12-07-2024 00:00,1237.0,1253.3,1230.0,1232.95,946799,67.87844362397048
15-07-2024 00:00,1232.9,1238.5,1224.5,1230.25,1909301,60.42084168336675
16-07-2024 00:00,1228.15,1244.75,1228.15,1240.2,1372510,57.81416874332504
18-07-2024 00:00,1229.25,1256.0,1229.25,1249.75,369279,60.208193418401635
19-07-2024 00:00,1245.95,1250.85,1240.15,1248.25,467534,68.51356515093619
22-07-2024 00:00,1243.85,1245.0,1232.8,1241.55,1142562,61.741214057507925
23-07-2024 00:00,1242.2,1248.45,1212.65,1227.8,391209,65.95563139931734
24-07-2024 00:00,1227.75,1233.55,1202.25,1222.65,251420,59.596412556053856
25-07-2024 00:00,1203.1,1218.6,1190.55,1198.0,144566,33.173537871524516
26-07-2024 00:00,1197.95,1218.0,1186.0,1207.7,779899,38.67135943686758
29-07-2024 00:00,1220.0,1242.45,1204.0,1214.15,3959638,41.428571428571495
30-07-2024 00:00,1212.05,1230.5,1204.65,1210.4,441571,32.67644362969756
31-07-2024 00:00,1219.9,1224.0,1211.4,1214.8,358833,36.810661764705856
01-08-2024 00:00,1214.95,1222.35,1206.1,1210.5,201416,36.57534246575338
02-08-2024 00:00,1199.8,1201.6,1189.8,1196.45,807785,34.34819897084047
05-08-2024 00:00,1173.3,1188.9,1167.25,1172.7,2131581,29.095532146748994
06-08-2024 00:00,1174.1,1187.1,1161.4,1166.4,227361,22.462686567164155
07-08-2024 00:00,1181.95,1181.95,1162.0,1172.85,103688,20.626432391138152
08-08-2024 00:00,1171.95,1174.8,1159.05,1164.6,146727,19.614965492190223
